port_type.keys,port_type.rt,participant,session,date,expName,psychopyVersion,OS,frameRate,choice.keys,choice.rt,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,prompt,opt_a,opt_b,correct,key_resp_2.keys,key_resp_2.rt,key_resp_3.keys,key_resp_3.rt,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials_2.ran,key_resp_4.keys,key_resp_4.rt
,,5f5aa6d5b8e6411a69e274d5,001,2022-09-19_19h23.41.640,rothman_exp,2022.2.3,Win32,143.7814522,1,10.7635,0,9,9,7,1,"Há muitos pais na platéia da festa. Há crianças que jogam muito bem, mas as que jogam mal são uma vergonha para os pais. Os _______________ batem palmas e gritam por seus filhos. (orgulhoso)",pais orgulhosos,orgulhosos pais,opt_a,,,,,,,,,,,
,,5f5aa6d5b8e6411a69e274d5,001,2022-09-19_19h23.41.640,rothman_exp,2022.2.3,Win32,143.7814522,,,,,,,,,,,,space,1.372,,,,,,,,,
,,5f5aa6d5b8e6411a69e274d5,001,2022-09-19_19h23.41.640,rothman_exp,2022.2.3,Win32,143.7814522,,,,,,,,"Naquela casa, mora um homem sozinho.",Apenas um homem mora em casa.,O homem se sente sozinho.,opt_a,,,1,11.574,0,0,0,7,1,,
,,5f5aa6d5b8e6411a69e274d5,001,2022-09-19_19h23.41.640,rothman_exp,2022.2.3,Win32,143.7814522,,,,,,,,Marta é a pessoa única de quem falei.,"Não há ninguém (tão especial) quanto Marta, que eu te disse.","Não contei a você sobre mais ninguém, além de Marta.",opt_b,,,0,7.1146,0,1,1,4,1,,
,,5f5aa6d5b8e6411a69e274d5,001,2022-09-19_19h23.41.640,rothman_exp,2022.2.3,Win32,143.7814522,,,,,,,,Meu amigo velho vem comer conosco,Meu amigo é meu amigo há muitos anos,Meu amigo não é jovem.,opt_b,,,0,9.8746,0,2,2,1,1,,
,,5f5aa6d5b8e6411a69e274d5,001,2022-09-19_19h23.41.640,rothman_exp,2022.2.3,Win32,143.7814522,,,,,,,,O próprio presidente conversou com a classe.,"O presidente, e não outra pessoa, conversou com a classe.",O presidente que já havia falado com a classe.,opt_a,,,1,8.3608,0,3,3,9,1,,
,,5f5aa6d5b8e6411a69e274d5,001,2022-09-19_19h23.41.640,rothman_exp,2022.2.3,Win32,143.7814522,,,,,,,,Mariela é uma velha amiga de Florence.,Muitos anos atrás eles são amigos.,Mariela é velha.,opt_a,,,1,6.5348,0,4,4,8,1,,
,,5f5aa6d5b8e6411a69e274d5,001,2022-09-19_19h23.41.640,rothman_exp,2022.2.3,Win32,143.7814522,,,,,,,,Santiago comprou um novo computador.,O computador era 100% novo.,Comprei outro computador.,opt_a,,,1,5.9617,0,5,5,5,1,,
,,5f5aa6d5b8e6411a69e274d5,001,2022-09-19_19h23.41.640,rothman_exp,2022.2.3,Win32,143.7814522,,,,,,,,Minha avó tem duas lâmpadas antigas na sala.,Ele tem duas lâmpadas velhas na sala.,Possui dois Lumpears na sala de estar que as relíquias.,opt_a,,,1,16.6973,0,6,6,6,1,,
,,5f5aa6d5b8e6411a69e274d5,001,2022-09-19_19h23.41.640,rothman_exp,2022.2.3,Win32,143.7814522,,,,,,,,A pintura grande é muito cara.,A pintura é impressionante e custa muito dinheiro,A pintura é enorme e custa muito dinheiro,opt_b,,,0,5.3334,0,7,7,0,1,,
,,5f5aa6d5b8e6411a69e274d5,001,2022-09-19_19h23.41.640,rothman_exp,2022.2.3,Win32,143.7814522,,,,,,,,As grandes obras são impressionantes.,Os trabalhos não são pequenos.,Os trabalhos são ótimos.,opt_b,,,0,6.8704,0,8,8,2,1,,
,,5f5aa6d5b8e6411a69e274d5,001,2022-09-19_19h23.41.640,rothman_exp,2022.2.3,Win32,143.7814522,,,,,,,,Seus pais falam uma rara língua.,Eles falam uma linguagem estranha.,Eles falam um idioma que muito poucas pessoas falam.,opt_b,,,0,4.8217,0,9,9,3,1,,
,,5f5aa6d5b8e6411a69e274d5,001,2022-09-19_19h23.41.640,rothman_exp,2022.2.3,Win32,143.7814522,,,,,,,,,,,,,,,,,,,,,space,2.5284
