port_type.keys,port_type.rt,participant,session,date,expName,psychopyVersion,OS,frameRate,choice.keys,choice.rt,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,prompt,opt_a,opt_b,correct,key_resp_2.keys,key_resp_2.rt,key_resp_3.keys,key_resp_3.rt,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials_2.ran,key_resp_4.keys,key_resp_4.rt
,,61309cc42d77788e1605c645,001,2022-09-19_19h19.00.613,rothman_exp,2022.2.3,Win32,59.49547834,1,18.2515,0,9,9,8,1,"Entre os alunos, sempre há um equilíbrio de inteligência e estupidez em uma escola. Os _______________ estão sempre nas 'classes de honra' (estudioso)",estudantes estudiosos,estudiosos estudantes,opt_a,,,,,,,,,,,
,,61309cc42d77788e1605c645,001,2022-09-19_19h19.00.613,rothman_exp,2022.2.3,Win32,59.49547834,,,,,,,,,,,,space,3.3505,,,,,,,,,
,,61309cc42d77788e1605c645,001,2022-09-19_19h19.00.613,rothman_exp,2022.2.3,Win32,59.49547834,,,,,,,,A pintura grande é muito cara.,A pintura é impressionante e custa muito dinheiro,A pintura é enorme e custa muito dinheiro,opt_b,,,0,24.3103,0,0,0,0,1,,
,,61309cc42d77788e1605c645,001,2022-09-19_19h19.00.613,rothman_exp,2022.2.3,Win32,59.49547834,,,,,,,,Santiago comprou um novo computador.,O computador era 100% novo.,Comprei outro computador.,opt_a,,,0,14.4633,0,1,1,5,1,,
,,61309cc42d77788e1605c645,001,2022-09-19_19h19.00.613,rothman_exp,2022.2.3,Win32,59.49547834,,,,,,,,"Naquela casa, mora um homem sozinho.",Apenas um homem mora em casa.,O homem se sente sozinho.,opt_a,,,1,10.4836,0,2,2,7,1,,
,,61309cc42d77788e1605c645,001,2022-09-19_19h19.00.613,rothman_exp,2022.2.3,Win32,59.49547834,,,,,,,,As grandes obras são impressionantes.,Os trabalhos não são pequenos.,Os trabalhos são ótimos.,opt_b,,,0,20.7801,0,3,3,2,1,,
,,61309cc42d77788e1605c645,001,2022-09-19_19h19.00.613,rothman_exp,2022.2.3,Win32,59.49547834,,,,,,,,O próprio presidente conversou com a classe.,"O presidente, e não outra pessoa, conversou com a classe.",O presidente que já havia falado com a classe.,opt_a,,,1,14.9965,0,4,4,9,1,,
,,61309cc42d77788e1605c645,001,2022-09-19_19h19.00.613,rothman_exp,2022.2.3,Win32,59.49547834,,,,,,,,Minha avó tem duas lâmpadas antigas na sala.,Ele tem duas lâmpadas velhas na sala.,Possui dois Lumpears na sala de estar que as relíquias.,opt_a,,,1,27.4725,0,5,5,6,1,,
,,61309cc42d77788e1605c645,001,2022-09-19_19h19.00.613,rothman_exp,2022.2.3,Win32,59.49547834,,,,,,,,Mariela é uma velha amiga de Florence.,Muitos anos atrás eles são amigos.,Mariela é velha.,opt_a,,,1,9.9926,0,6,6,8,1,,
,,61309cc42d77788e1605c645,001,2022-09-19_19h19.00.613,rothman_exp,2022.2.3,Win32,59.49547834,,,,,,,,Meu amigo velho vem comer conosco,Meu amigo é meu amigo há muitos anos,Meu amigo não é jovem.,opt_b,,,0,9.0757,0,7,7,1,1,,
,,61309cc42d77788e1605c645,001,2022-09-19_19h19.00.613,rothman_exp,2022.2.3,Win32,59.49547834,,,,,,,,Marta é a pessoa única de quem falei.,"Não há ninguém (tão especial) quanto Marta, que eu te disse.","Não contei a você sobre mais ninguém, além de Marta.",opt_b,,,1,16.4299,0,8,8,4,1,,
,,61309cc42d77788e1605c645,001,2022-09-19_19h19.00.613,rothman_exp,2022.2.3,Win32,59.49547834,,,,,,,,Seus pais falam uma rara língua.,Eles falam uma linguagem estranha.,Eles falam um idioma que muito poucas pessoas falam.,opt_b,,,0,23.9391,0,9,9,3,1,,
,,61309cc42d77788e1605c645,001,2022-09-19_19h19.00.613,rothman_exp,2022.2.3,Win32,59.49547834,,,,,,,,,,,,,,,,,,,,,space,16.822
